model,weights,forecast_date,num_last
COVIDhub-baseline,3.01980770043891e-05,2020-07-06,2
COVIDhub-ensemble,0.0121987995961699,2020-07-06,2
CU-select,0.00136529147289069,2020-07-06,2
LANL-GrowthRate,9.66963212837679e-05,2020-07-06,2
UMass-MechBayes,0.249793383178007,2020-07-06,2
UT-Mobility,0.736330725186936,2020-07-06,2
YYG-ParamSearch,6.7201664304403e-05,2020-07-06,2
epiforecasts-ensemble1,0.000117704503404095,2020-07-06,2
