model,weights,forecast_date,num_last
COVIDhub-baseline,5.79391696928048e-05,2020-08-03,2
COVIDhub-ensemble,0.000221361732389624,2020-08-03,2
CU-select,0.233298200157571,2020-08-03,2
LANL-GrowthRate,3.56694844992378e-05,2020-08-03,2
UMass-MechBayes,0.000365974502731963,2020-08-03,2
UT-Mobility,0.663261816866975,2020-08-03,2
YYG-ParamSearch,0.102412750496993,2020-08-03,2
epiforecasts-ensemble1,0.000346287589146926,2020-08-03,2
