model,weights,forecast_date,num_last
COVIDhub-baseline,4.63976953517607e-05,2020-07-27,2
COVIDhub-ensemble,0.000168072716576905,2020-07-27,2
CU-select,0.2682445883953,2020-07-27,2
LANL-GrowthRate,3.217860534609e-05,2020-07-27,2
UMass-MechBayes,0.348288598926222,2020-07-27,2
UT-Mobility,0.383046438553696,2020-07-27,2
YYG-ParamSearch,0.000138901017072218,2020-07-27,2
epiforecasts-ensemble1,3.48240904352988e-05,2020-07-27,2
