model,weights,forecast_date,num_last
COVIDhub-baseline,0.00167818707664272,2020-07-13,2
COVIDhub-ensemble,0,2020-07-13,2
CU-select,0.182277084010472,2020-07-13,2
epiforecasts-ensemble1,0,2020-07-13,2
LANL-GrowthRate,0,2020-07-13,2
UMass-MechBayes,0.236677604350897,2020-07-13,2
UT-Mobility,0.579367124561989,2020-07-13,2
YYG-ParamSearch,0,2020-07-13,2
