model,weights,forecast_date,num_last
COVIDhub-baseline,0.00164141344655345,2020-07-20,2
COVIDhub-ensemble,0.0680078049714091,2020-07-20,2
CU-select,0.261951075501733,2020-07-20,2
epiforecasts-ensemble1,0.000292990480036172,2020-07-20,2
LANL-GrowthRate,0,2020-07-20,2
UMass-MechBayes,0.232097195859824,2020-07-20,2
UT-Mobility,0.233038718722728,2020-07-20,2
YYG-ParamSearch,0.202970801017716,2020-07-20,2
