model,weights,forecast_date,num_last
COVIDhub-baseline,0,2020-08-03,2
COVIDhub-ensemble,0.249592719100939,2020-08-03,2
CU-select,0,2020-08-03,2
epiforecasts-ensemble1,0,2020-08-03,2
LANL-GrowthRate,0,2020-08-03,2
UMass-MechBayes,0.397358101824747,2020-08-03,2
UT-Mobility,0.089085997014545,2020-08-03,2
YYG-ParamSearch,0.263963182059769,2020-08-03,2
