forecast_date,target,target_end_date,location,type,quantile,value
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.01,254.059465512941
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.025,281.473169769681
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.05,303.655088222814
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.1,329.143860302439
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.15,354.005068350897
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.2,370.7169484041
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.25,385.989235458072
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.3,401.332122327542
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.35,419.699293360988
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.4,434.963520343653
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.45,449.744475155056
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.5,460.525024775444
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.55,472.802554082944
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.6,487.490580544233
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.65,501.100530752401
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.7,515.362298111579
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.75,536.54136596646
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.8,555.10803644604
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.85,584.264155527698
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.9,622.944724792395
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.95,695.582896405005
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.975,753.467874165676
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.99,810.473917753221
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.01,258.439733980568
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.025,306.879806109532
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.05,342.794064390881
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.1,391.889422986614
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.15,423.119668895243
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.2,449.248810557655
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.25,471.793852487213
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.3,492.837336247136
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.35,514.897153967855
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.4,534.756150339682
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.45,556.307567597471
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.5,574.896310040956
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.55,593.788682717978
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.6,617.904563797153
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.65,642.891198727874
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.7,679.144091223481
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.75,712.230800192636
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.8,748.732082967826
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.85,808.79971402916
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.9,891.716324027282
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.95,1006.63614076936
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.975,1166.55008752456
2020-07-13,2 wk ahead inc death,2020-07-25,04,quantile,0.99,1324.23611026121
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.01,261.087275074448
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.025,315.45940475945
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.05,352.703808056773
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.1,418.461742517614
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.15,461.396429683052
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.2,502.345077054766
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.25,538.239122635134
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.3,565.49429143973
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.35,594.743371997933
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.4,621.983703694758
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.45,654.536201583597
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.5,678.107782037407
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.55,703.313498952597
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.6,736.938097885681
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.65,770.808627434599
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.7,821.345227406846
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.75,879.143397803926
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.8,943.551532050136
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.85,1042.62199763693
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.9,1180.89795169005
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.95,1442.48538277648
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.975,1703.9789554345
2020-07-13,3 wk ahead inc death,2020-08-01,04,quantile,0.99,2278.11472635107
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.01,244.80949067248
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.025,295.259487408703
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.05,371.157630909961
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.1,466.110710119757
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.15,524.704258304621
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.2,572.404398549019
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.25,612.833405104713
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.3,654.376046161396
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.35,691.988358501875
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.4,727.106612401745
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.45,761.476397032109
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.5,796.02233481609
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.55,827.408314586544
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.6,870.452305069348
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.65,920.235050414614
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.7,976.819994863742
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.75,1068.53562297368
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.8,1160.61136393142
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.85,1297.31944822755
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.9,1503.70368811415
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.95,1969.79541922825
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.975,2527.64321123525
2020-07-13,4 wk ahead inc death,2020-08-08,04,quantile,0.99,3078.13829799664
2020-07-13,1 wk ahead inc death,2020-07-18,04,point,,459.122703856267
2020-07-13,2 wk ahead inc death,2020-07-25,04,point,,572.684815595354
2020-07-13,3 wk ahead inc death,2020-08-01,04,point,,676.367129326106
2020-07-13,4 wk ahead inc death,2020-08-08,04,point,,795.755117096346
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.01,451.916789595305
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.025,484.324620286473
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.05,522.875233770121
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.1,561.402743221279
