forecast_date,target,target_end_date,location,type,quantile,value
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.01,252.35498116109
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.025,275.852943035615
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.05,302.660192571929
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.1,335.803066703265
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.15,359.342742884062
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.2,376.635332609656
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.25,392.311693207667
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.3,406.672128459168
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.35,420.755966150694
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.4,434.853046065953
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.45,450.013947305217
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.5,464.141919501992
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.55,477.994465542233
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.6,493.644678884409
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.65,508.034229430104
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.7,524.234612750042
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.75,542.246261518485
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.8,569.359865897966
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.85,598.693551002485
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.9,637.848341408753
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.95,703.590734878955
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.975,748.525669127945
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.99,842.913053345286
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.01,219.659095314545
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.025,249.192041381267
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.05,278.941646943086
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.1,311.308893092633
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.15,338.262132419189
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.2,357.125404179013
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.25,375.90841984049
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.3,394.295883447794
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.35,410.281909137884
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.4,425.29385297883
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.45,442.63973620008
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.5,459.895618481177
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.55,477.34294527986
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.6,493.379506190758
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.65,511.516516507733
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.7,533.443274798428
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.75,557.342929361702
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.8,585.047846534792
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.85,616.343352133386
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.9,659.607347567976
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.95,737.897091880481
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.975,799.533536357458
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.99,909.298126828598
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.01,178.531216525098
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.025,205.340866135077
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.05,234.09482255325
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.1,272.059043881607
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.15,299.896008208616
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.2,321.914716394513
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.25,341.647017378378
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.3,361.521550713439
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.35,380.287515737041
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.4,396.34353382001
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.45,413.855669819564
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.5,432.749758861645
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.55,450.462012338707
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.6,468.78931433649
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.65,491.817515889488
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.7,516.229757473528
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.75,539.913913793707
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.8,572.30349601844
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.85,606.836880604643
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.9,661.729774231705
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.95,755.07745956937
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.975,841.161058078113
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.99,968.374404662292
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.01,145.997960119451
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.025,175.163624427415
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.05,205.440713328968
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.1,239.48162512672
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.15,267.471498818352
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.2,289.368089961208
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.25,306.709288686912
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.3,326.392012525519
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.35,348.059825038543
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.4,364.951477228112
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.45,384.843584369843
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.5,404.012708381588
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.55,424.274438378155
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.6,445.780800135942
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.65,467.509562103281
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.7,489.951331321897
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.75,517.216900672326
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.8,553.30410025166
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.85,592.455040324331
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.9,654.158330953398
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.95,762.417057647863
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.975,876.502921668362
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.99,1010.79602529202
2020-08-03,1 wk ahead inc death,2020-08-08,04,point,,465.114562138971
2020-08-03,2 wk ahead inc death,2020-08-15,04,point,,461.555121629239
2020-08-03,3 wk ahead inc death,2020-08-22,04,point,,434.27591435975
2020-08-03,4 wk ahead inc death,2020-08-29,04,point,,405.933951940379
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.01,532.046604710875
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.025,575.189257116845
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.05,622.436735079217
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.1,670.044800264819
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.15,707.899276106785
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.2,741.399142011871
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.25,767.442655572525
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.3,794.487939346465
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.35,818.588578539497
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.4,842.495893797539
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.45,862.590892640531
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.5,888.241657132354
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.55,910.766802153469
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.6,931.927711262057
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.65,955.376740011196
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.7,980.47693013123
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.75,1007.46482285918
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.8,1039.12181662359
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.85,1081.7411172642
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.9,1143.94401235084
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.95,1216.73450763766
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.975,1288.75588802118
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.99,1397.22417196332
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.01,495.009563313834
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.025,543.394484913417
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.05,592.303767990553
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.1,649.82526347272
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.15,697.135999485802
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.2,736.862757844337
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.25,763.647114217556
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.3,796.820929461798
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.35,826.588306415852
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.4,851.845163027505
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.45,879.835992810567
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.5,903.916243923765
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.55,936.878608860019
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.6,964.323061913167
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.65,1000.44890892945
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.7,1031.71189686121
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.75,1070.68948278586
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.8,1119.33347160919
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.85,1172.06008256132
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.9,1247.3299157201
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.95,1379.7598249946
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.975,1494.39833560666
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.99,1671.7545314722
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.01,395.532187217025
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.025,448.57230643822
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.05,509.679908963508
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.1,583.750111224982
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.15,640.683292529168
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.2,681.954266766246
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.25,720.275189279313
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.3,754.909353674555
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.35,792.492439865214
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.4,826.35080366672
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.45,865.526160561246
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.5,902.240877212377
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.55,942.814810944521
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.6,981.783199966294
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.65,1023.56967480722
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.7,1066.88934909208
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.75,1122.739374782
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.8,1189.09938606353
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.85,1269.68642968608
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.9,1366.26473668285
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.95,1556.1625310158
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.975,1724.91036460902
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.99,2002.33399129258
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.01,343.797290834162
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.025,392.886170526295
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.05,453.229120501549
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.1,528.884466622331
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.15,583.791223717062
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.2,633.265926737247
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.25,673.319558316218
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.3,722.835257754923
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.35,766.534966247104
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.4,810.311328809058
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.45,846.46110073449
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.5,886.728837985487
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.55,931.368534850447
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.6,978.707425732654
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.65,1032.29119788963
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.7,1094.31893910359
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.75,1158.76187059442
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.8,1237.17054282798
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.85,1326.754977924
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.9,1449.43981056455
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.95,1636.61864830244
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.975,1846.62515232023
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.99,2189.48753823405
2020-08-03,1 wk ahead inc death,2020-08-08,06,point,,890.306026811369
