model,weights,forecast_date,num_last
COVIDhub-baseline,0.000102740450153747,2020-06-29,2
COVIDhub-ensemble,0.364908896189284,2020-06-29,2
CU-select,0.000196416660713448,2020-06-29,2
LANL-GrowthRate,0.000124372045958999,2020-06-29,2
UMass-MechBayes,0.0163107150547967,2020-06-29,2
UT-Mobility,0.617801802006123,2020-06-29,2
YYG-ParamSearch,0.000498776885588455,2020-06-29,2
epiforecasts-ensemble1,5.62807073820205e-05,2020-06-29,2
