model,weights,forecast_date,num_last
COVIDhub-baseline,5.25247557667712e-05,2020-07-13,2
COVIDhub-ensemble,0.000860948272574708,2020-07-13,2
CU-select,0.214849139835725,2020-07-13,2
LANL-GrowthRate,4.30420359017585e-05,2020-07-13,2
UMass-MechBayes,0.271637572420054,2020-07-13,2
UT-Mobility,0.512382639714542,2020-07-13,2
YYG-ParamSearch,0.000123823495905884,2020-07-13,2
epiforecasts-ensemble1,5.03094695293416e-05,2020-07-13,2
