model,weights,forecast_date,num_last
COVIDhub-baseline,1.97486694601124e-05,2020-07-06,2
COVIDhub-ensemble,0.191597867058198,2020-07-06,2
CU-select,2.6959699082466e-05,2020-07-06,2
LANL-GrowthRate,4.76417594045638e-05,2020-07-06,2
UMass-MechBayes,0.253621815981995,2020-07-06,2
UT-Mobility,0.554603863034288,2020-07-06,2
YYG-ParamSearch,3.82560579617485e-05,2020-07-06,2
epiforecasts-ensemble1,4.38477396098159e-05,2020-07-06,2
