model,weights,forecast_date,num_last
COVIDhub-baseline,0.000137147179402469,2020-06-29,2
COVIDhub-ensemble,0.471345101863116,2020-06-29,2
CU-select,0.0361040644833356,2020-06-29,2
LANL-GrowthRate,7.66353127148137e-05,2020-06-29,2
UMass-MechBayes,0.000199105194612791,2020-06-29,2
UT-Mobility,4.47698703562147e-05,2020-06-29,2
YYG-ParamSearch,0.48987129668661,2020-06-29,2
epiforecasts-ensemble1,0.00222187940985158,2020-06-29,2
