forecast_date,target,target_end_date,location,type,quantile,value
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.01,297.914052539787
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.025,319.58433453591
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.05,345.96990728639
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.1,375.066489406667
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.15,400.078543730834
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.2,419.970117485933
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.25,435.518133721446
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.3,452.567524502803
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.35,471.154368540391
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.4,489.518481048644
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.45,507.313067420354
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.5,523.554057394554
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.55,538.232041642355
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.6,554.983585064626
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.65,575.455062044607
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.7,596.822892224737
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.75,621.192169783446
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.8,647.296406351783
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.85,678.0703889748
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.9,721.291586544015
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.95,780.755803096586
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.975,852.508632618936
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.99,934.122465420984
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.01,302.774357560456
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.025,338.293063675169
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.05,363.357103177011
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.1,401.203455190832
