forecast_date,target,target_end_date,location,type,quantile,value
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.01,273.239597611957
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.025,292.894045435476
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.05,317.104479775023
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.1,348.90548076691
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.15,376.012853607061
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.2,391.061621982089
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.25,404.105326679614
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.3,418.254389487491
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.35,432.476012286385
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.4,446.148202169703
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.45,459.733811964143
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.5,471.914282294222
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.55,483.647476612995
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.6,497.478811143061
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.65,511.277136179959
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.7,525.9635123878
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.75,543.738331877232
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.8,573.062324715892
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.85,605.457467573432
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.9,644.43346914486
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.95,701.180516479342
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.975,743.631955919841
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.99,831.232293426152
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.01,239.973292316202
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.025,264.204668457216
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.05,290.446666328074
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.1,318.263444269758
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.15,349.921974553234
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.2,365.446891329405
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.25,380.569714333597
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.3,396.394795319983
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.35,411.993688514723
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.4,426.700989932775
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.45,443.396020079456
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.5,459.970462280261
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.55,476.817746500548
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.6,493.397475783422
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.65,511.792392490883
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.7,531.775215919614
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.75,553.542872429118
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.8,579.479410454459
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.85,609.979754732554
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.9,650.485648123492
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.95,718.81766099348
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.975,785.924899446849
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.99,887.488305163648
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.01,190.839846806454
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.025,217.913875527629
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.05,240.115013126352
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.1,274.169365336161
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.15,302.830992511707
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.2,324.294394452993
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.25,343.692270600419
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.3,359.865923201986
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.35,379.150681700739
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.4,394.608301273833
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.45,411.282187456751
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.5,430.430810227495
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.55,449.391724379502
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.6,467.37048445572
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.65,489.929476393044
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.7,510.369244244933
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.75,528.581200031427
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.8,559.521038457876
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.85,589.547273449032
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.9,633.387648295513
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.95,712.172901498321
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.975,789.531200280946
2020-08-03,3 wk ahead inc death,2020-08-22,04,quantile,0.99,887.654111727376
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.01,158.530045629535
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.025,180.998737478586
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.05,208.440782610165
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.1,240.801546555522
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.15,269.720140906001
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.2,288.897952772482
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.25,305.016563865795
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.3,322.184015738919
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.35,348.26487529466
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.4,362.384485052603
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.45,380.445511656303
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.5,397.083895621267
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.55,415.510001488476
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.6,435.032197199254
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.65,454.437004309828
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.7,474.205650337018
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.75,498.767744011424
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.8,528.627579587101
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.85,561.041018658458
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.9,605.329389850989
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.95,699.460651203577
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.975,800.184022333705
2020-08-03,4 wk ahead inc death,2020-08-29,04,quantile,0.99,897.000384055752
2020-08-03,1 wk ahead inc death,2020-08-08,04,point,,473.238797423915
2020-08-03,2 wk ahead inc death,2020-08-15,04,point,,462.230323141601
2020-08-03,3 wk ahead inc death,2020-08-22,04,point,,432.509082319064
2020-08-03,4 wk ahead inc death,2020-08-29,04,point,,399.700186604918
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.01,517.513769090102
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.025,559.388258273202
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.05,604.830931433148
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.1,654.351197989716
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.15,692.979545083382
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.2,726.198198021212
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.25,751.575334869413
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.3,780.610668063592
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.35,805.05407345481
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.4,828.632646998574
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.45,848.962276620482
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.5,876.364221355747
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.55,900.423979358435
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.6,922.907511837528
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.65,946.13778926685
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.7,968.904373924959
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.75,994.307000207512
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.8,1030.66109026106
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.85,1073.6109381478
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.9,1139.70667203464
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.95,1211.27251836047
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.975,1285.92971988126
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.99,1375.90792226309
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.01,490.257047001331
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.025,536.722464262182
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.05,588.779486712268
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.1,647.681029607872
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.15,696.062090410378
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.2,736.527020657385
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.25,763.751641852715
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.3,793.252818756372
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.35,817.826104514677
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.4,839.572198410121
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.45,862.588336564576
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.5,883.851026844005
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.55,915.75025903536
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.6,939.040375714158
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.65,968.60310281485
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.7,991.87946789998
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.75,1021.71411886219
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.8,1065.19097560308
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.85,1109.1207405008
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.9,1171.32937930602
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.95,1291.96474592283
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.975,1389.73110212535
2020-08-03,2 wk ahead inc death,2020-08-15,06,quantile,0.99,1507.00045645945
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.01,410.057823893535
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.025,453.054281631917
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.05,512.225850482292
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.1,578.361721415704
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.15,626.997872929452
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.2,665.303947647648
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.25,703.283163643943
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.3,737.11571221974
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.35,772.396523823285
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.4,798.130521867607
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.45,831.812923256946
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.5,861.952053962063
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.55,894.40000883993
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.6,925.555372958455
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.65,951.92997928228
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.7,985.633326915842
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.75,1028.24403044144
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.8,1084.11183990902
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.85,1142.89156900802
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.9,1220.31443806934
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.95,1362.32158942375
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.975,1467.71409465331
2020-08-03,3 wk ahead inc death,2020-08-22,06,quantile,0.99,1629.03018620677
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.01,350.11061138725
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.025,396.724380434144
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.05,456.862350369889
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.1,531.852966416164
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.15,574.700218114459
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.2,611.937690393831
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.25,645.865233766094
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.3,694.738848120658
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.35,736.158793006766
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.4,772.676812916954
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.45,798.963524193685
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.5,832.498730601448
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.55,865.920144053002
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.6,897.525821885581
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.65,940.641807005968
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.7,976.542433229648
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.75,1025.32123815533
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.8,1089.6325708498
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.85,1158.04455200201
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.9,1250.13436945404
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.95,1380.65336681065
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.975,1501.06761595677
2020-08-03,4 wk ahead inc death,2020-08-29,06,quantile,0.99,1658.81318045039
2020-08-03,1 wk ahead inc death,2020-08-08,06,point,,879.175417132262
2020-08-03,2 wk ahead inc death,2020-08-15,06,point,,886.6988748508
2020-08-03,3 wk ahead inc death,2020-08-22,06,point,,864.395821888198
2020-08-03,4 wk ahead inc death,2020-08-29,06,point,,834.707779672732
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.01,700.015578279616
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.025,755.186699827109
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.05,816.536107838798
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.1,878.890738074821
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.15,926.207604071288
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.2,969.157549047138
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.25,1003.05049474117
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.3,1035.3769837344
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.35,1062.47832143488
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.4,1090.0309675182
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.45,1119.5308261287
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.5,1153.71913748929
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.55,1187.18383088056
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.6,1221.69713816054
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.65,1260.06879111633
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.7,1297.21020248223
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.75,1338.59324418917
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.8,1391.63151500368
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.85,1445.53308405845
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.9,1522.28605684876
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.95,1646.6401562222
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.975,1751.16414740742
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.99,1852.22613879404
2020-08-03,2 wk ahead inc death,2020-08-15,12,quantile,0.01,729.065247608214
