model,weights,forecast_date,num_last
COVIDhub-baseline,2.19811529092711e-05,2020-07-20,2
COVIDhub-ensemble,0.10610639840806,2020-07-20,2
CU-select,0.112554541963129,2020-07-20,2
LANL-GrowthRate,3.29365811833256e-05,2020-07-20,2
UMass-MechBayes,0.413608717877466,2020-07-20,2
UT-Mobility,0.367215936650651,2020-07-20,2
YYG-ParamSearch,0.000414543645577064,2020-07-20,2
epiforecasts-ensemble1,4.49437210249433e-05,2020-07-20,2
