model,weights,forecast_date,num_last
COVIDhub-baseline,2.74436061164117e-05,2020-07-06,2
COVIDhub-ensemble,0.00110187788193313,2020-07-06,2
CU-select,0.00257473080157974,2020-07-06,2
LANL-GrowthRate,9.09409397993809e-05,2020-07-06,2
UMass-MechBayes,0.266671270563902,2020-07-06,2
UT-Mobility,0.729346976915523,2020-07-06,2
YYG-ParamSearch,6.57267111931011e-05,2020-07-06,2
epiforecasts-ensemble1,0.00012103257995332,2020-07-06,2
