model,weights,forecast_date,num_last
COVIDhub-baseline,1.47392068720139e-05,2020-08-03,2
COVIDhub-ensemble,0.20196721545016,2020-08-03,2
CU-select,0.0403235762388024,2020-08-03,2
LANL-GrowthRate,1.18755802610977e-05,2020-08-03,2
UMass-MechBayes,0.722978612488625,2020-08-03,2
UT-Mobility,0.0345763067277294,2020-08-03,2
YYG-ParamSearch,9.41348785280183e-05,2020-08-03,2
epiforecasts-ensemble1,3.35394290225929e-05,2020-08-03,2
