model,weights,forecast_date,num_last
COVIDhub-baseline,1.66674871508854e-05,2020-07-13,2
COVIDhub-ensemble,3.68055582499138e-05,2020-07-13,2
CU-select,0.221130477204591,2020-07-13,2
LANL-GrowthRate,2.17282124462177e-05,2020-07-13,2
UMass-MechBayes,0.314678415411231,2020-07-13,2
UT-Mobility,0.464043552804015,2020-07-13,2
YYG-ParamSearch,6.41912681637339e-05,2020-07-13,2
epiforecasts-ensemble1,8.16205415168769e-06,2020-07-13,2
