model,weights,forecast_date,num_last
COVIDhub-baseline,3.64605453356603e-05,2020-06-29,2
COVIDhub-ensemble,0.000122933656064462,2020-06-29,2
CU-select,5.17007454503494e-05,2020-06-29,2
LANL-GrowthRate,6.67690183687704e-05,2020-06-29,2
UMass-MechBayes,0.37325821973498,2020-06-29,2
UT-Mobility,0.624688377739793,2020-06-29,2
YYG-ParamSearch,4.53793887601236e-05,2020-06-29,2
epiforecasts-ensemble1,0.00173015917124755,2020-06-29,2
