forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.01,319.293071025402
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.025,345.990439609367
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.05,374.553113156289
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.1,407.155261060537
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.15,431.170521485432
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.2,451.334950855609
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.25,467.426405562531
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.3,485.882722444373
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.35,500.972727758968
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.4,515.211380112244
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.45,531.959105012329
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.5,548.086311331212
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.55,564.051460568263
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.6,583.98460920312
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.65,600.600416254696
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.7,619.683701470209
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.75,643.626591656126
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.8,667.889594316412
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.85,704.333041641324
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.9,748.251447034161
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.95,825.197958560286
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.975,893.146837904183
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.99,999.680147258105
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.01,352.337490792239
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.025,382.135959009168
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.05,421.708916922105
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.1,471.157697898269
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.15,500.621940679996
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.2,525.664680999766
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.25,548.309598568665
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.3,570.354195459103
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.35,588.401002528922
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.4,608.796235091084
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.45,628.46949391573
