model,weights,forecast_date,num_last
COVIDhub-baseline,0.000200088879204907,2020-07-06,2
COVIDhub-ensemble,0.815605413325732,2020-07-06,2
CU-select,0.0160775171546726,2020-07-06,2
LANL-GrowthRate,4.27105528065706e-05,2020-07-06,2
UMass-MechBayes,0.0194467262111142,2020-07-06,2
UT-Mobility,0.14833719974897,2020-07-06,2
YYG-ParamSearch,0.0001974478878209,2020-07-06,2
epiforecasts-ensemble1,9.28962396788312e-05,2020-07-06,2
