model,weights,forecast_date,num_last
COVIDhub-baseline,0.00015697297937435,2020-06-29,2
COVIDhub-ensemble,0.452629245492122,2020-06-29,2
CU-select,0.0340633572991081,2020-06-29,2
LANL-GrowthRate,6.61641619347256e-05,2020-06-29,2
UMass-MechBayes,0.000257226030336117,2020-06-29,2
UT-Mobility,4.44729639740059e-05,2020-06-29,2
YYG-ParamSearch,0.502541604048614,2020-06-29,2
epiforecasts-ensemble1,0.010240957024537,2020-06-29,2
