model,weights,forecast_date,num_last
COVIDhub-baseline,2.04528976238432e-05,2020-07-27,2
COVIDhub-ensemble,8.63660265635187e-05,2020-07-27,2
CU-select,0.0830307276965143,2020-07-27,2
LANL-GrowthRate,2.120233927034e-05,2020-07-27,2
UMass-MechBayes,0.678837434152079,2020-07-27,2
UT-Mobility,0.237888122502703,2020-07-27,2
YYG-ParamSearch,8.73111914283615e-05,2020-07-27,2
epiforecasts-ensemble1,2.83831938180839e-05,2020-07-27,2
