model,weights,forecast_date,num_last
COVIDhub-baseline,2.67897007633855e-05,2020-07-20,2
COVIDhub-ensemble,0.151393930484146,2020-07-20,2
CU-select,0.141916540897391,2020-07-20,2
LANL-GrowthRate,3.4154204685123e-05,2020-07-20,2
UMass-MechBayes,0.435533399342839,2020-07-20,2
UT-Mobility,0.270638163687729,2020-07-20,2
YYG-ParamSearch,0.000365836174895046,2020-07-20,2
epiforecasts-ensemble1,9.1185507552332e-05,2020-07-20,2
