model,weights,forecast_date,num_last
COVIDhub-baseline,3.97052642203052e-05,2020-07-13,2
COVIDhub-ensemble,0.204330636491742,2020-07-13,2
CU-select,0.143392459371872,2020-07-13,2
LANL-GrowthRate,3.97582596231176e-05,2020-07-13,2
UMass-MechBayes,0.206399862693391,2020-07-13,2
UT-Mobility,0.445579581162809,2020-07-13,2
YYG-ParamSearch,0.00017627777152039,2020-07-13,2
epiforecasts-ensemble1,4.17189848217633e-05,2020-07-13,2
