model,weights,forecast_date,num_last
COVIDhub-baseline,0.00679458307251116,2020-06-29,1
COVIDhub-ensemble,0,2020-06-29,1
CU-select,0.156495591409947,2020-06-29,1
epiforecasts-ensemble1,0.134561180814875,2020-06-29,1
LANL-GrowthRate,0,2020-06-29,1
UMass-MechBayes,0.285232314530517,2020-06-29,1
UT-Mobility,0.416916330172149,2020-06-29,1
YYG-ParamSearch,0,2020-06-29,1
