model,weights,forecast_date,num_last
COVIDhub-baseline,0.00479745931328328,2020-07-06,2
COVIDhub-ensemble,0,2020-07-06,2
CU-select,0.141845126156378,2020-07-06,2
epiforecasts-ensemble1,0,2020-07-06,2
LANL-GrowthRate,0,2020-07-06,2
UMass-MechBayes,0.191105475802289,2020-07-06,2
UT-Mobility,0.66225193872805,2020-07-06,2
YYG-ParamSearch,0,2020-07-06,2
