forecast_date,target,target_end_date,location,type,quantile,value
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.01,122.331817120545
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.025,138.616870978781
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.05,151.29581436355
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.1,168.966074059527
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.15,182.606268215144
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.2,194.118057756412
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.25,203.733382947694
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.3,212.411127828071
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.35,222.468723843233
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.4,232.512325151416
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.45,240.168781157642
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.5,248.740981229162
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.55,256.813423563458
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.6,265.949355496463
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.65,274.761057921447
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.7,285.674617511612
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.75,298.081647735535
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.8,312.968370489862
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.85,332.943969376817
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.9,356.109658394007
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.95,394.865153681764
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.975,432.852398216656
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.99,470.664818461991
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.01,144.383190508099
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.025,172.578322545428
