forecast_date,target,target_end_date,location,type,quantile,value
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.01,336.37902337384
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.025,343.144929121456
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.05,361.697213185591
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.1,384.750836176964
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.15,416.655810828998
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.2,423.725560970483
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.25,428.446777823835
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.3,438.062865176999
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.35,448.907258243497
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.4,458.034498809097
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.45,464.78515197715
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.5,468.271073898051
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.55,472.005997478012
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.6,476.869727341449
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.65,487.09966866105
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.7,497.149276242649
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.75,510.716560257476
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.8,539.307920505095
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.85,571.649042713007
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.9,606.236077725288
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.95,624.840110022117
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.975,642.941286210514
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.99,681.896768591788
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.01,283.746922904217
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.025,291.522607908229
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.05,309.061525166395
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.1,324.321818468633
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.15,362.152225620748
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.2,369.102830779481
2020-08-03,2 wk ahead inc death,2020-08-15,04,quantile,0.25,375.612107688388
