forecast_date,target,target_end_date,location,type,quantile,value
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.01,131.715577330065
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.025,143.127831699521
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.05,156.61476292581
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.1,173.243423429026
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.15,186.834158682054
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.2,199.401263249965
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.25,209.841733656942
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.3,217.001700515939
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.35,227.697227806835
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.4,236.752375211074
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.45,244.364925170277
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.5,254.262232753578
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.55,262.43578980874
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.6,271.775694837076
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.65,281.660889727147
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.7,293.968966977247
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.75,305.482429060745
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.8,317.742961298384
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.85,333.599932951213
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.9,357.092774189249
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.95,397.283214922457
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.975,427.837010651685
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.99,469.304823667598
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.01,162.776251377671
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.025,183.443410701348
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.05,207.525614899007
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.1,233.876886903431
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.15,252.543783715949
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.2,267.626042747391
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.25,278.622831516184
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.3,293.260000171634
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.35,308.485100090041
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.4,320.889053984638
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.45,334.299823651437
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.5,346.699130160129
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.55,362.914555482481
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.6,378.987236099887
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.65,397.669200611508
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.7,413.766216282936
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.75,432.145862540402
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.8,451.213177471652
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.85,477.942064877503
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.9,512.390165093149
2020-07-06,2 wk ahead inc death,2020-07-18,04,quantile,0.95,558.757648281635
