forecast_date,target,target_end_date,location,type,quantile,value
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.01,313.790874940616
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.025,340.186981824091
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.05,367.463403355542
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.1,393.382955405775
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.15,414.810285165668
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.2,431.627265128713
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.25,445.043984928721
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.3,459.48983917114
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.35,475.152957849024
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.4,492.267569254304
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.45,507.826762055005
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.5,522.708600295058
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.55,534.547019076089
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.6,549.184828476436
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.65,565.392228788148
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.7,582.613916566953
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.75,603.689935173692
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.8,624.974118834745
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.85,647.310270304539
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.9,683.334652298812
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.95,731.435358532048
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.975,785.748184349382
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.99,847.403056681108
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.01,327.066030570388
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.025,360.543720366784
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.05,386.077961421138
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.1,422.018418233037
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.15,449.374814065413
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.2,470.468813061647
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.25,490.381332888519
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.3,503.993115278922
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.35,524.827388265079
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.4,541.03586297589
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.45,557.44108507961
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.5,572.859886973608
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.55,590.253278357171
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.6,607.036690759213
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.65,626.569212851832
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.7,643.190460421045
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.75,670.394088135082
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.8,695.728403750752
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.85,726.185312485715
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.9,764.611006452502
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.95,826.413698679556
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.975,882.061004596242
2020-07-20,2 wk ahead inc death,2020-08-01,04,quantile,0.99,956.338020300022
2020-07-20,3 wk ahead inc death,2020-08-08,04,quantile,0.01,301.869776068269
