model,weights,forecast_date,num_last
COVIDhub-baseline,7.45710427992325e-05,2020-07-27,2
COVIDhub-ensemble,0.000414948120419449,2020-07-27,2
CU-select,0.204603104482407,2020-07-27,2
LANL-GrowthRate,4.23331296052013e-05,2020-07-27,2
UMass-MechBayes,0.275450871323855,2020-07-27,2
UT-Mobility,0.518447159651148,2020-07-27,2
YYG-ParamSearch,0.000917353139207954,2020-07-27,2
epiforecasts-ensemble1,4.96591105579655e-05,2020-07-27,2
