model,weights,forecast_date,num_last
COVIDhub-baseline,8.03802071054967e-05,2020-07-06,2
COVIDhub-ensemble,0.000509354135958811,2020-07-06,2
CU-select,0.0250165544546383,2020-07-06,2
LANL-GrowthRate,0.000335630555904322,2020-07-06,2
UMass-MechBayes,0.000740621247376648,2020-07-06,2
UT-Mobility,0.769409584235612,2020-07-06,2
YYG-ParamSearch,0.203821212502937,2020-07-06,2
epiforecasts-ensemble1,8.66626604670018e-05,2020-07-06,2
