quantile,value,type,location,target,forecast_date,target_end_date
0.65,5,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.7,5,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.75,6,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.8,6,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.85,7,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.9,7,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.95,9,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.975,10,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.99,12,quantile,02,1 wk ahead inc death,2020-07-27,2020-08-01
0.01,0,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.025,1,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.05,1,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.1,2,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.15,2,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.2,3,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.25,3,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.3,4,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.35,4,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.4,5,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.45,5,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.5,6,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
,6,point,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.55,6,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.6,6,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.65,7,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.7,8,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.75,9,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.8,9,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.85,10,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.9,12,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.95,15,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.975,18,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.99,22,quantile,02,2 wk ahead inc death,2020-07-27,2020-08-08
0.01,1,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.025,1,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.05,1,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.1,2,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.15,3,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.2,4,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.25,5,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.3,5,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.35,6,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.4,6,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.45,7,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.5,8,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
,8,point,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.55,9,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.6,10,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.65,11,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.7,12,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.75,13,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.8,15,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.85,18,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.9,21,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.95,26,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.975,31,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.99,39,quantile,02,3 wk ahead inc death,2020-07-27,2020-08-15
0.01,0,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.025,1,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.05,2,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.1,3,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.15,4,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.2,4,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.25,5,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.3,6,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.35,7,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.4,8,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.45,9,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.5,11,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
,11,point,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.55,12,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.6,14,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.65,16,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.7,19,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.75,21,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.8,25,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.85,29,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.9,35,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.95,47,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.975,55,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.99,66,quantile,02,4 wk ahead inc death,2020-07-27,2020-08-22
0.01,76,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.025,90,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.05,99,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.1,112,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.15,128,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.2,138,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.25,147,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.3,155,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.35,163,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.4,169,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.45,178,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.5,188,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
,188,point,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.55,195,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.6,204,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.65,214,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.7,225,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.75,239,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.8,253,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.85,267,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.9,291,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.95,335,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.975,361,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.99,407,quantile,01,1 wk ahead inc death,2020-07-27,2020-08-01
0.01,64,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.025,73,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.05,89,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.1,109,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.15,119,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.2,127,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.25,137,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.3,146,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.35,153,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.4,161,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.45,170,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.5,180,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
,180,point,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.55,188,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.6,197,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.65,207,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.7,218,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.75,232,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.8,250,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.85,269,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.9,298,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.95,340,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.975,372,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.99,420,quantile,01,2 wk ahead inc death,2020-07-27,2020-08-08
0.01,52,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.025,65,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.05,74,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.1,88,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.15,97,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.2,109,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.25,119,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.3,129,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.35,137,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.4,147,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.45,158,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.5,168,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
,168,point,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.55,181,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.6,194,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.65,208,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.7,225,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.75,242,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.8,261,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.85,282,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.9,315,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.95,372,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.975,412,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.99,508,quantile,01,3 wk ahead inc death,2020-07-27,2020-08-15
0.01,33,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.025,42,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.05,52,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.1,66,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.15,77,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.2,87,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.25,95,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.3,105,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.35,114,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.4,128,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.45,139,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.5,152,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
,152,point,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.55,165,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.6,177,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.65,196,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.7,215,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.75,239,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.8,263,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.85,292,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.9,344,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.95,407,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.975,471,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.99,525,quantile,01,4 wk ahead inc death,2020-07-27,2020-08-22
0.01,18,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.025,21,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.05,24,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.1,27,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.15,30,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.2,33,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.25,34,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.3,36,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.35,37,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.4,39,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.45,41,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.5,42,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
,42,point,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.55,44,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.6,46,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.65,48,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.7,50,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.75,52,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.8,54,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.85,57,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.9,62,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.95,68,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.975,75,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.99,83,quantile,05,1 wk ahead inc death,2020-07-27,2020-08-01
0.01,15,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.025,17,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.05,21,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.1,24,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.15,26,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.2,28,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.25,30,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.3,33,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.35,35,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.4,37,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.45,39,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.5,41,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
,41,point,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.55,42,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.6,45,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.65,48,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.7,50,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.75,53,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.8,57,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.85,61,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.9,67,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.95,75,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.975,83,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.99,94,quantile,05,2 wk ahead inc death,2020-07-27,2020-08-08
0.01,9,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.025,12,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.05,14,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.1,18,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.15,21,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.2,24,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.25,27,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.3,30,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.35,32,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.4,35,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.45,38,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.5,40,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
,40,point,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.55,43,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.6,47,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.65,50,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.7,53,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.75,58,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.8,63,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.85,72,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.9,77,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.95,91,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.975,102,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.99,124,quantile,05,3 wk ahead inc death,2020-07-27,2020-08-15
0.01,6,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.025,7,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.05,10,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.1,13,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.15,15,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.2,18,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.25,21,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.3,25,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.35,28,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.4,31,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.45,34,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.5,38,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
,38,point,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.55,42,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.6,46,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
0.65,51,quantile,05,4 wk ahead inc death,2020-07-27,2020-08-22
