quantile,value,type,location,target,forecast_date,target_end_date
0.45,3,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.5,3,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
,3,point,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.55,3,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.6,4,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.65,4,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.7,4,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.75,5,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.8,5,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.85,6,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.9,7,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.95,8,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.975,9,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.99,11,quantile,02,2 wk ahead inc death,2020-08-24,2020-09-05
0.01,0,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.025,0,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.05,0,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.1,1,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.15,1,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.2,1,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.25,2,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.3,2,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.35,2,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.4,2,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.45,3,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.5,3,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
,3,point,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.55,3,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.6,4,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.65,4,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.7,4,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.75,5,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.8,5,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.85,6,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.9,7,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.95,9,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.975,10,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.99,11,quantile,02,3 wk ahead inc death,2020-08-24,2020-09-12
0.01,0,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.025,0,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.05,0,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.1,0,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.15,1,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.2,1,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.25,1,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.3,2,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.35,2,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.4,2,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.45,3,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.5,3,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
,3,point,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.55,3,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.6,4,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.65,4,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.7,5,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.75,5,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.8,6,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.85,7,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.9,8,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.95,10,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.975,12,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.99,15,quantile,02,4 wk ahead inc death,2020-08-24,2020-09-19
0.01,37,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.025,43,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.05,49,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.1,57,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.15,64,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.2,70,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.25,73,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.3,77,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.35,82,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.4,86,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.45,91,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.5,95,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
,95,point,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.55,99,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.6,104,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.65,109,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.7,115,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.75,119,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.8,126,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.85,135,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.9,147,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.95,163,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.975,180,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.99,200,quantile,01,1 wk ahead inc death,2020-08-24,2020-08-29
0.01,23,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.025,28,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.05,35,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.1,42,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.15,47,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.2,52,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.25,56,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.3,61,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.35,65,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.4,69,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.45,72,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.5,76,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
,76,point,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.55,79,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.6,85,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.65,90,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.7,95,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.75,99,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.8,105,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.85,112,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.9,123,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.95,136,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.975,152,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.99,173,quantile,01,2 wk ahead inc death,2020-08-24,2020-09-05
0.01,16,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.025,20,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.05,25,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.1,28,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.15,34,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.2,39,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.25,43,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.3,46,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.35,51,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.4,54,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.45,58,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.5,61,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
,61,point,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.55,65,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.6,68,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.65,73,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.7,78,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.75,84,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.8,91,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.85,98,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.9,107,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.95,129,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.975,144,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.99,161,quantile,01,3 wk ahead inc death,2020-08-24,2020-09-12
0.01,9,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.025,11,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.05,14,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.1,18,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.15,23,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.2,26,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.25,29,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.3,34,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.35,37,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.4,40,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.45,44,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.5,47,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
,47,point,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.55,51,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.6,55,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.65,59,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.7,63,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.75,67,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.8,73,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.85,81,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.9,91,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.95,106,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.975,123,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.99,152,quantile,01,4 wk ahead inc death,2020-08-24,2020-09-19
0.01,32,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.025,35,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.05,40,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.1,44,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.15,48,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.2,51,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.25,53,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.3,56,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.35,58,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.4,60,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.45,63,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.5,65,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
,65,point,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.55,67,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.6,70,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.65,73,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.7,75,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.75,79,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.8,82,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.85,87,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.9,95,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.95,103,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.975,114,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.99,125,quantile,05,1 wk ahead inc death,2020-08-24,2020-08-29
0.01,23,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.025,27,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.05,31,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.1,36,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.15,40,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.2,43,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.25,46,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.3,49,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.35,52,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.4,54,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.45,57,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.5,60,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
,60,point,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.55,63,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.6,66,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.65,69,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.7,74,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.75,80,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.8,86,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.85,92,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.9,101,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.95,116,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.975,128,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.99,147,quantile,05,2 wk ahead inc death,2020-08-24,2020-09-05
0.01,16,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.025,19,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.05,23,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.1,28,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.15,33,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.2,36,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.25,40,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.3,44,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.35,47,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.4,50,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.45,53,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.5,57,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
,57,point,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.55,61,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.6,65,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.65,70,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.7,75,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.75,81,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.8,90,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.85,101,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.9,114,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.95,139,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.975,155,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.99,177,quantile,05,3 wk ahead inc death,2020-08-24,2020-09-12
0.01,9,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.025,12,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.05,15,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.1,19,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.15,23,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.2,27,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.25,31,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.3,35,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.35,39,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.4,44,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.45,47,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.5,52,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
,52,point,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.55,56,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.6,63,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
0.65,70,quantile,05,4 wk ahead inc death,2020-08-24,2020-09-19
