quantile,value,type,location,target,forecast_date,target_end_date
0.99,722,quantile,01,3 wk ahead inc death,2020-07-13,2020-08-01
0.01,32,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.025,42,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.05,52,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.1,69,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.15,89,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.2,103,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.25,121,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.3,136,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.35,153,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.4,173,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.45,196,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.5,225,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
,225,point,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.55,250,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.6,271,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.65,298,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.7,334,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.75,378,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.8,431,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.85,504,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.9,581,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.95,724,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.975,861,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.99,1043,quantile,01,4 wk ahead inc death,2020-07-13,2020-08-08
0.01,14,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.025,17,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.05,19,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.1,22,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.15,24,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.2,26,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.25,28,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.3,30,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.35,31,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.4,33,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.45,35,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.5,36,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
,36,point,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.55,38,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.6,40,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.65,42,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.7,44,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.75,47,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.8,49,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.85,53,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.9,57,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.95,64,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.975,72,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.99,78,quantile,05,1 wk ahead inc death,2020-07-13,2020-07-18
0.01,12,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.025,13,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.05,17,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.1,20,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.15,22,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.2,25,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.25,27,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.3,30,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.35,32,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.4,35,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.45,37,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.5,39,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
,39,point,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.55,42,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.6,45,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.65,48,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.7,51,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.75,55,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.8,59,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.85,64,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.9,72,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.95,84,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.975,96,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.99,107,quantile,05,2 wk ahead inc death,2020-07-13,2020-07-25
0.01,9,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.025,11,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.05,14,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.1,17,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.15,21,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.2,24,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.25,28,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.3,30,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.35,33,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.4,35,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.45,38,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.5,42,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
,42,point,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.55,47,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.6,52,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.65,57,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.7,63,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.75,69,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.8,77,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.85,88,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.9,100,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.95,125,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.975,143,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.99,166,quantile,05,3 wk ahead inc death,2020-07-13,2020-08-01
0.01,7,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.025,9,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.05,11,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.1,14,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.15,17,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.2,20,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.25,24,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.3,27,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.35,32,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.4,36,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.45,40,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.5,45,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
,45,point,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.55,51,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.6,57,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
0.65,64,quantile,05,4 wk ahead inc death,2020-07-13,2020-08-08
