quantile,value,type,location,target,forecast_date,target_end_date
0.35,2,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.4,2,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.45,2,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.5,3,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
,3,point,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.55,3,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.6,3,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.65,4,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.7,4,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.75,4,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.8,5,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.85,5,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.9,6,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.95,7,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.975,8,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.99,10,quantile,02,1 wk ahead inc death,2020-07-20,2020-07-25
0.01,0,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.025,0,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.05,1,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.1,1,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.15,1,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.2,2,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.25,2,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.3,2,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.35,3,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.4,3,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.45,3,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.5,4,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
,4,point,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.55,4,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.6,4,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.65,5,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.7,5,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.75,6,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.8,6,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.85,7,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.9,8,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.95,10,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.975,11,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.99,13,quantile,02,2 wk ahead inc death,2020-07-20,2020-08-01
0.01,0,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.025,0,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.05,1,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.1,1,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.15,2,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.2,2,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.25,3,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.3,3,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.35,3,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.4,4,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.45,4,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.5,5,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
,5,point,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.55,5,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.6,6,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.65,7,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.7,7,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.75,8,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.8,9,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.85,10,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.9,12,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.95,14,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.975,17,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.99,21,quantile,02,3 wk ahead inc death,2020-07-20,2020-08-08
0.01,0,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.025,0,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.05,0,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.1,1,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.15,2,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.2,2,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.25,3,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.3,3,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.35,4,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.4,5,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.45,5,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.5,6,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
,6,point,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.55,7,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.6,8,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.65,9,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.7,10,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.75,11,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.8,13,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.85,15,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.9,18,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.95,23,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.975,27,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.99,32,quantile,02,4 wk ahead inc death,2020-07-20,2020-08-15
0.01,70,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.025,81,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.05,97,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.1,114,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.15,125,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.2,134,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.25,142,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.3,150,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.35,159,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.4,167,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.45,176,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.5,185,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
,185,point,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.55,191,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.6,201,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.65,210,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.7,224,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.75,234,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.8,251,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.85,269,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.9,291,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.95,338,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.975,372,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.99,421,quantile,01,1 wk ahead inc death,2020-07-20,2020-07-25
0.01,68,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.025,82,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.05,96,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.1,122,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.15,134,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.2,148,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.25,158,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.3,170,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.35,181,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.4,192,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.45,203,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.5,216,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
,216,point,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.55,228,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.6,242,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.65,258,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.7,272,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.75,290,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.8,311,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.85,341,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.9,376,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.95,436,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.975,513,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.99,597,quantile,01,2 wk ahead inc death,2020-07-20,2020-08-01
0.01,63,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.025,81,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.05,97,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.1,120,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.15,137,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.2,153,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.25,173,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.3,186,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.35,198,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.4,214,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.45,232,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.5,256,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
,256,point,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.55,273,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.6,292,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.65,314,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.7,340,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.75,373,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.8,409,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.85,459,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.9,531,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.95,652,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.975,722,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.99,840,quantile,01,3 wk ahead inc death,2020-07-20,2020-08-08
0.01,57,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.025,68,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.05,87,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.1,110,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.15,128,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.2,150,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.25,170,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.3,186,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.35,208,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.4,230,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.45,254,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.5,284,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
,284,point,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.55,306,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.6,338,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.65,374,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.7,415,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.75,458,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.8,523,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.85,590,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.9,698,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.95,886,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.975,1128,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.99,1283,quantile,01,4 wk ahead inc death,2020-07-20,2020-08-15
0.01,15,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.025,19,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.05,22,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.1,25,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.15,27,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.2,29,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.25,31,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.3,33,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.35,34,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.4,36,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.45,38,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.5,40,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
,40,point,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.55,42,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.6,43,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.65,45,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.7,47,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.75,50,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.8,53,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.85,56,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.9,60,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.95,69,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.975,75,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.99,85,quantile,05,1 wk ahead inc death,2020-07-20,2020-07-25
0.01,12,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.025,15,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.05,18,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.1,23,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.15,25,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.2,28,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.25,30,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.3,32,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.35,34,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.4,36,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.45,39,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.5,41,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
,41,point,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.55,43,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.6,45,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.65,48,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.7,51,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.75,54,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.8,60,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.85,66,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.9,72,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.95,84,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.975,93,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.99,110,quantile,05,2 wk ahead inc death,2020-07-20,2020-08-01
0.01,9,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.025,12,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.05,14,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.1,18,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.15,22,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.2,24,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.25,27,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.3,29,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.35,32,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.4,35,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.45,38,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.5,42,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
,42,point,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.55,46,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.6,49,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.65,54,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.7,59,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.75,66,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.8,72,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.85,82,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.9,90,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.95,109,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.975,126,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.99,140,quantile,05,3 wk ahead inc death,2020-07-20,2020-08-08
0.01,5,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.025,8,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.05,11,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.1,15,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.15,17,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.2,20,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.25,23,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.3,25,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.35,29,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.4,32,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.45,37,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.5,41,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
,41,point,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.55,46,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.6,52,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
0.65,58,quantile,05,4 wk ahead inc death,2020-07-20,2020-08-15
