model,weights,forecast_date,num_last
COVIDhub-baseline,0.000391536070543905,2020-07-06,2
COVIDhub-ensemble,0,2020-07-06,2
CU-select,0.120422889215454,2020-07-06,2
epiforecasts-ensemble1,0,2020-07-06,2
LANL-GrowthRate,0,2020-07-06,2
UMass-MechBayes,0.223641480013967,2020-07-06,2
UT-Mobility,0.655544094700035,2020-07-06,2
YYG-ParamSearch,0,2020-07-06,2
