model,weights,forecast_date,num_last
COVIDhub-baseline,4.57146332923819e-05,2020-07-06,2
COVIDhub-ensemble,0.796919595345803,2020-07-06,2
CU-select,0.0114168893295383,2020-07-06,2
LANL-GrowthRate,1.31140347486325e-05,2020-07-06,2
UMass-MechBayes,0.00644186175082557,2020-07-06,2
UT-Mobility,0.185085557171341,2020-07-06,2
YYG-ParamSearch,4.60076935627757e-05,2020-07-06,2
epiforecasts-ensemble1,3.12600408885217e-05,2020-07-06,2
