model,weights,forecast_date,num_last
COVIDhub-baseline,9.69935922079121e-06,2020-08-03,2
COVIDhub-ensemble,0.384671896881435,2020-08-03,2
CU-select,1.12249254127293e-05,2020-08-03,2
LANL-GrowthRate,5.56714458808308e-07,2020-08-03,2
UMass-MechBayes,0.461480847088602,2020-08-03,2
UT-Mobility,0.153800839484265,2020-08-03,2
YYG-ParamSearch,2.04542022982402e-05,2020-08-03,2
epiforecasts-ensemble1,4.48134430830135e-06,2020-08-03,2
