model,weights,forecast_date,num_last
COVIDhub-baseline,6.11527992238322e-06,2020-07-20,2
COVIDhub-ensemble,4.95669831154514e-05,2020-07-20,2
CU-select,0.169353754308689,2020-07-20,2
LANL-GrowthRate,9.27819986410588e-06,2020-07-20,2
UMass-MechBayes,0.815878120411452,2020-07-20,2
UT-Mobility,0.0146501572249702,2020-07-20,2
YYG-ParamSearch,3.99562755395963e-05,2020-07-20,2
epiforecasts-ensemble1,1.30513164473829e-05,2020-07-20,2
