model,weights,forecast_date,num_last
COVIDhub-baseline,0.000105609358451946,2020-06-29,2
COVIDhub-ensemble,0.378009370872882,2020-06-29,2
CU-select,0.000242386461326304,2020-06-29,2
LANL-GrowthRate,0.000118306289575688,2020-06-29,2
UMass-MechBayes,0.0112726918927649,2020-06-29,2
UT-Mobility,0.609698235380235,2020-06-29,2
YYG-ParamSearch,0.000500973180335346,2020-06-29,2
epiforecasts-ensemble1,5.24265644285253e-05,2020-06-29,2
