model,weights,forecast_date,num_last
COVIDhub-baseline,4.56404981092659e-05,2020-08-03,2
COVIDhub-ensemble,6.6288142877436e-05,2020-08-03,2
CU-select,0.342723130117981,2020-08-03,2
LANL-GrowthRate,2.16329813302266e-05,2020-08-03,2
UMass-MechBayes,6.29572112919836e-05,2020-08-03,2
UT-Mobility,0.655730672397737,2020-08-03,2
YYG-ParamSearch,0.000212626259039471,2020-08-03,2
epiforecasts-ensemble1,0.0011370523916339,2020-08-03,2
