forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,2 wk ahead inc death,2020-08-08,US,quantile,0.85,8812.27792402
2020-07-27,2 wk ahead inc death,2020-08-08,US,quantile,0.9,9349.49920677
2020-07-27,2 wk ahead inc death,2020-08-08,US,quantile,0.95,10202.88069255
2020-07-27,2 wk ahead inc death,2020-08-08,US,quantile,0.975,10875.62774058
2020-07-27,2 wk ahead inc death,2020-08-08,US,quantile,0.99,11697.36534227
2020-07-27,2 wk ahead inc death,2020-08-08,US,point,,7330.8995691
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.01,155716.434054
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.025,156044.77512
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.05,156450.351078
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.1,156993.579243
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.15,157414.890786
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.2,157797.465155
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.25,158142.621942
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.3,158453.535455
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.35,158773.397748
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.4,159123.508053
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.45,159470.776617
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.5,159820.155246
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.55,160189.178595
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.6,160569.434703
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.65,160968.208756
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.7,161445.211005
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.75,161996.882455
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.8,162583.648857
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.85,163299.136919
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.9,164243.804092
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.95,165693.855265
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.975,166884.38467
2020-07-27,2 wk ahead cum death,2020-08-08,US,quantile,0.99,168282.310852
2020-07-27,2 wk ahead cum death,2020-08-08,US,point,,160623.406934
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.01,4447.760380345
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.025,4641.288678342
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.05,4870.498507229
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.1,5155.197637831
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.15,5392.489481521
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.2,5606.801126991
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.25,5798.395025643
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.3,5981.481927196
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.35,6196.778533555
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.4,6409.639443208
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.45,6608.226633483
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.5,6820.767167629
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.55,7050.061448533
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.6,7292.52929421
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.65,7534.58937516
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.7,7842.84895134
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.75,8221.63878209
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.8,8608.16740986
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.85,9109.67849672
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.9,9744.32175314
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.95,10800.95926494
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.975,11667.07837274
2020-07-27,3 wk ahead inc death,2020-08-15,US,quantile,0.99,12639.24328159
2020-07-27,3 wk ahead inc death,2020-08-15,US,point,,7459.48286061
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.01,160165.552621
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.025,160687.434914
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.05,161322.376876
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.1,162150.551633
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.15,162809.033312
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.2,163405.760665
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.25,163942.217889
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.3,164436.42883
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.35,164972.234376
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.4,165534.924755
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.45,166080.18904
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.5,166640.922414
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.55,167238.310144
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.6,167860.135235
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.65,168500.461393
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.7,169285.659833
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.75,170215.902187
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.8,171188.486191
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.85,172404.493565
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.9,173981.78631
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.95,176487.771165
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.975,178540.652493
2020-07-27,3 wk ahead cum death,2020-08-15,US,quantile,0.99,180908.310336
2020-07-27,3 wk ahead cum death,2020-08-15,US,point,,168082.889795
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.01,4139.64457981
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.025,4343.068997255
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.05,4554.819090821
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.1,4833.386956349
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.15,5073.798500731
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.2,5292.747254385
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.25,5490.350925102
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.3,5697.304072753
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.35,5909.908528788
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.4,6115.817945861
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.45,6314.916560777
