model,weights,forecast_date,num_last
COVIDhub-baseline,2.92388758904841e-05,2020-07-27,2
COVIDhub-ensemble,0.0845285344193612,2020-07-27,2
CU-select,0.0976529348182461,2020-07-27,2
LANL-GrowthRate,2.6185938138284e-05,2020-07-27,2
UMass-MechBayes,0.486071004529386,2020-07-27,2
UT-Mobility,0.330117885394527,2020-07-27,2
YYG-ParamSearch,0.00152554620513215,2020-07-27,2
epiforecasts-ensemble1,4.86698193195257e-05,2020-07-27,2
