model,weights,forecast_date,num_last
COVIDhub-baseline,0.000200844046613041,2020-07-06,2
COVIDhub-ensemble,0.878739662521048,2020-07-06,2
CU-select,0.00502125731787918,2020-07-06,2
LANL-GrowthRate,4.13159093570418e-05,2020-07-06,2
UMass-MechBayes,0.00172944495719507,2020-07-06,2
UT-Mobility,0.114009200627066,2020-07-06,2
YYG-ParamSearch,0.000159296151060461,2020-07-06,2
epiforecasts-ensemble1,9.89784697812391e-05,2020-07-06,2
