model,weights,forecast_date,num_last
COVIDhub-baseline,1.94650820776536e-05,2020-08-03,2
COVIDhub-ensemble,0.0587964701393528,2020-08-03,2
CU-select,0.0388182485930621,2020-08-03,2
LANL-GrowthRate,1.97428560120281e-05,2020-08-03,2
UMass-MechBayes,0.759063657536859,2020-08-03,2
UT-Mobility,0.142963340097291,2020-08-03,2
YYG-ParamSearch,0.000286626631924358,2020-08-03,2
epiforecasts-ensemble1,3.24490634213135e-05,2020-08-03,2
