model,weights,forecast_date,num_last
COVIDhub-baseline,2.46622051626514e-05,2020-07-13,2
COVIDhub-ensemble,5.5436371836656e-05,2020-07-13,2
CU-select,0.252818288911928,2020-07-13,2
LANL-GrowthRate,3.10695884281741e-05,2020-07-13,2
UMass-MechBayes,0.115180596058532,2020-07-13,2
UT-Mobility,0.631792125955722,2020-07-13,2
YYG-ParamSearch,7.22269461507639e-05,2020-07-13,2
epiforecasts-ensemble1,2.55939622407355e-05,2020-07-13,2
