model,weights,forecast_date,num_last
COVIDhub-baseline,0.000155864762874758,2020-06-29,2
COVIDhub-ensemble,0.540742077005319,2020-06-29,2
CU-select,0.0387297082979928,2020-06-29,2
LANL-GrowthRate,5.55285060184549e-05,2020-06-29,2
UMass-MechBayes,0.000151959644548168,2020-06-29,2
UT-Mobility,4.47261990296441e-05,2020-06-29,2
YYG-ParamSearch,0.419498949599679,2020-06-29,2
epiforecasts-ensemble1,0.000621185984538974,2020-06-29,2
